"date","state_id","weekday","month","year","event_name_1","event_name_2","snap_CA","snap_TX","snap_WI","mean_sell_price","total_sales"
"2014-11-01","CA","Saturday",11,2014,"None","None",1,1,0,4.45574818150329,20253
"2014-11-01","TX","Saturday",11,2014,"None","None",1,1,0,4.42151767619905,11685
"2014-11-01","WI","Saturday",11,2014,"None","None",1,1,0,4.46451163313476,12311
"2014-11-02","CA","Sunday",11,2014,"None","None",1,0,1,4.45574818150329,21092
"2014-11-02","TX","Sunday",11,2014,"None","None",1,0,1,4.42151767619905,11490
"2014-11-02","WI","Sunday",11,2014,"None","None",1,0,1,4.46451163313476,13490
"2014-11-03","CA","Monday",11,2014,"None","None",1,1,1,4.45574818150329,16462
"2014-11-03","TX","Monday",11,2014,"None","None",1,1,1,4.42151767619905,10265
"2014-11-03","WI","Monday",11,2014,"None","None",1,1,1,4.46451163313476,11837
"2014-11-04","CA","Tuesday",11,2014,"None","None",1,0,0,4.45574818150329,14001
"2014-11-04","TX","Tuesday",11,2014,"None","None",1,0,0,4.42151767619905,8524
"2014-11-04","WI","Tuesday",11,2014,"None","None",1,0,0,4.46451163313476,9427
"2014-11-05","CA","Wednesday",11,2014,"None","None",1,1,1,4.45574818150329,13264
"2014-11-05","TX","Wednesday",11,2014,"None","None",1,1,1,4.42151767619905,7946
"2014-11-05","WI","Wednesday",11,2014,"None","None",1,1,1,4.46451163313476,9622
"2014-11-06","CA","Thursday",11,2014,"None","None",1,1,1,4.45574818150329,13878
"2014-11-06","TX","Thursday",11,2014,"None","None",1,1,1,4.42151767619905,9085
"2014-11-06","WI","Thursday",11,2014,"None","None",1,1,1,4.46451163313476,10260
"2014-11-07","CA","Friday",11,2014,"None","None",1,1,0,4.45574818150329,15019
"2014-11-07","TX","Friday",11,2014,"None","None",1,1,0,4.42151767619905,9969
"2014-11-07","WI","Friday",11,2014,"None","None",1,1,0,4.46451163313476,9775
"2014-11-08","CA","Saturday",11,2014,"None","None",1,0,1,4.45605572862582,19284
"2014-11-08","TX","Saturday",11,2014,"None","None",1,0,1,4.42352160216022,11053
"2014-11-08","WI","Saturday",11,2014,"None","None",1,0,1,4.46573081676216,13933
"2014-11-09","CA","Sunday",11,2014,"None","None",1,1,1,4.45605572862582,20404
"2014-11-09","TX","Sunday",11,2014,"None","None",1,1,1,4.42352160216022,13193
"2014-11-09","WI","Sunday",11,2014,"None","None",1,1,1,4.46573081676216,13818
"2014-11-10","CA","Monday",11,2014,"None","None",1,0,0,4.45605572862582,16116
"2014-11-10","TX","Monday",11,2014,"None","None",1,0,0,4.42352160216022,9609
"2014-11-10","WI","Monday",11,2014,"None","None",1,0,0,4.46573081676216,8724
"2014-11-11","CA","Tuesday",11,2014,"VeteransDay","None",0,1,1,4.45605572862582,14501
"2014-11-11","TX","Tuesday",11,2014,"VeteransDay","None",0,1,1,4.42352160216022,8797
"2014-11-11","WI","Tuesday",11,2014,"VeteransDay","None",0,1,1,4.46573081676216,9290
"2014-11-12","CA","Wednesday",11,2014,"None","None",0,1,1,4.45605572862582,11966
"2014-11-12","TX","Wednesday",11,2014,"None","None",0,1,1,4.42352160216022,8281
"2014-11-12","WI","Wednesday",11,2014,"None","None",0,1,1,4.46573081676216,10243
"2014-11-13","CA","Thursday",11,2014,"None","None",0,1,0,4.45605572862582,11992
"2014-11-13","TX","Thursday",11,2014,"None","None",0,1,0,4.42352160216022,8476
"2014-11-13","WI","Thursday",11,2014,"None","None",0,1,0,4.46573081676216,8243
"2014-11-14","CA","Friday",11,2014,"None","None",0,0,1,4.45605572862582,13994
"2014-11-14","TX","Friday",11,2014,"None","None",0,0,1,4.42352160216022,9195
"2014-11-14","WI","Friday",11,2014,"None","None",0,0,1,4.46573081676216,11550
"2014-11-15","CA","Saturday",11,2014,"None","None",0,1,1,4.4563504280896,17879
"2014-11-15","TX","Saturday",11,2014,"None","None",0,1,1,4.42360876897133,11929
"2014-11-15","WI","Saturday",11,2014,"None","None",0,1,1,4.46059206830693,14575
"2014-11-16","CA","Sunday",11,2014,"None","None",0,0,0,4.4563504280896,19201
"2014-11-16","TX","Sunday",11,2014,"None","None",0,0,0,4.42360876897133,12187
"2014-11-16","WI","Sunday",11,2014,"None","None",0,0,0,4.46059206830693,12128
"2014-11-17","CA","Monday",11,2014,"None","None",0,0,0,4.4563504280896,14039
"2014-11-17","TX","Monday",11,2014,"None","None",0,0,0,4.42360876897133,9076
"2014-11-17","WI","Monday",11,2014,"None","None",0,0,0,4.46059206830693,8696
"2014-11-18","CA","Tuesday",11,2014,"None","None",0,0,0,4.4563504280896,12619
"2014-11-18","TX","Tuesday",11,2014,"None","None",0,0,0,4.42360876897133,7963
"2014-11-18","WI","Tuesday",11,2014,"None","None",0,0,0,4.46059206830693,7432
"2014-11-19","CA","Wednesday",11,2014,"None","None",0,0,0,4.4563504280896,11988
"2014-11-19","TX","Wednesday",11,2014,"None","None",0,0,0,4.42360876897133,8025
"2014-11-19","WI","Wednesday",11,2014,"None","None",0,0,0,4.46059206830693,8034
"2014-11-20","CA","Thursday",11,2014,"None","None",0,0,0,4.4563504280896,11993
"2014-11-20","TX","Thursday",11,2014,"None","None",0,0,0,4.42360876897133,8283
"2014-11-20","WI","Thursday",11,2014,"None","None",0,0,0,4.46059206830693,7971
"2014-11-21","CA","Friday",11,2014,"None","None",0,0,0,4.4563504280896,14421
"2014-11-21","TX","Friday",11,2014,"None","None",0,0,0,4.42360876897133,8398
"2014-11-21","WI","Friday",11,2014,"None","None",0,0,0,4.46059206830693,10044
"2014-11-22","CA","Saturday",11,2014,"None","None",0,0,0,4.45789814974926,19145
"2014-11-22","TX","Saturday",11,2014,"None","None",0,0,0,4.42461573033708,11482
"2014-11-22","WI","Saturday",11,2014,"None","None",0,0,0,4.46709311468044,11775
"2014-11-23","CA","Sunday",11,2014,"None","None",0,0,0,4.45789814974926,18717
"2014-11-23","TX","Sunday",11,2014,"None","None",0,0,0,4.42461573033708,11606
"2014-11-23","WI","Sunday",11,2014,"None","None",0,0,0,4.46709311468044,10307
"2014-11-24","CA","Monday",11,2014,"None","None",0,0,0,4.45789814974926,14628
"2014-11-24","TX","Monday",11,2014,"None","None",0,0,0,4.42461573033708,9462
"2014-11-24","WI","Monday",11,2014,"None","None",0,0,0,4.46709311468044,7508
"2014-11-25","CA","Tuesday",11,2014,"None","None",0,0,0,4.45789814974926,14751
"2014-11-25","TX","Tuesday",11,2014,"None","None",0,0,0,4.42461573033708,8894
"2014-11-25","WI","Tuesday",11,2014,"None","None",0,0,0,4.46709311468044,8243
"2014-11-26","CA","Wednesday",11,2014,"None","None",0,0,0,4.45789814974926,15812
"2014-11-26","TX","Wednesday",11,2014,"None","None",0,0,0,4.42461573033708,10727
"2014-11-26","WI","Wednesday",11,2014,"None","None",0,0,0,4.46709311468044,10364
"2014-11-27","CA","Thursday",11,2014,"Thanksgiving","None",0,0,0,4.45789814974926,8930
"2014-11-27","TX","Thursday",11,2014,"Thanksgiving","None",0,0,0,4.42461573033708,7672
"2014-11-27","WI","Thursday",11,2014,"Thanksgiving","None",0,0,0,4.46709311468044,5242
"2014-11-28","CA","Friday",11,2014,"None","None",0,0,0,4.45789814974926,11524
"2014-11-28","TX","Friday",11,2014,"None","None",0,0,0,4.42461573033708,7587
"2014-11-28","WI","Friday",11,2014,"None","None",0,0,0,4.46709311468044,7243
"2014-11-29","CA","Saturday",11,2014,"None","None",0,0,0,4.46021767297227,15234
"2014-11-29","TX","Saturday",11,2014,"None","None",0,0,0,4.42731170726232,9176
"2014-11-29","WI","Saturday",11,2014,"None","None",0,0,0,4.47108805384184,10046
"2014-11-30","CA","Sunday",11,2014,"None","None",0,0,0,4.46021767297227,16322
"2014-11-30","TX","Sunday",11,2014,"None","None",0,0,0,4.42731170726232,10206
"2014-11-30","WI","Sunday",11,2014,"None","None",0,0,0,4.47108805384184,9277
"2014-12-01","CA","Monday",12,2014,"None","None",1,1,0,4.46021767297227,15515
"2014-12-01","TX","Monday",12,2014,"None","None",1,1,0,4.42731170726232,9557
"2014-12-01","WI","Monday",12,2014,"None","None",1,1,0,4.47108805384184,9233
"2014-12-02","CA","Tuesday",12,2014,"None","None",1,0,1,4.46021767297227,12665
"2014-12-02","TX","Tuesday",12,2014,"None","None",1,0,1,4.42731170726232,8227
"2014-12-02","WI","Tuesday",12,2014,"None","None",1,0,1,4.47108805384184,9677
"2014-12-03","CA","Wednesday",12,2014,"None","None",1,1,1,4.46021767297227,12590
"2014-12-03","TX","Wednesday",12,2014,"None","None",1,1,1,4.42731170726232,9036
"2014-12-03","WI","Wednesday",12,2014,"None","None",1,1,1,4.47108805384184,10979
"2014-12-04","CA","Thursday",12,2014,"None","None",1,0,0,4.46021767297227,14778
"2014-12-04","TX","Thursday",12,2014,"None","None",1,0,0,4.42731170726232,7583
"2014-12-04","WI","Thursday",12,2014,"None","None",1,0,0,4.47108805384184,9155
"2014-12-05","CA","Friday",12,2014,"None","None",1,1,1,4.46021767297227,15097
"2014-12-05","TX","Friday",12,2014,"None","None",1,1,1,4.42731170726232,9677
"2014-12-05","WI","Friday",12,2014,"None","None",1,1,1,4.47108805384184,12189
"2014-12-06","CA","Saturday",12,2014,"None","None",1,1,1,4.46082312338223,19085
"2014-12-06","TX","Saturday",12,2014,"None","None",1,1,1,4.4328532974428,11579
"2014-12-06","WI","Saturday",12,2014,"None","None",1,1,1,4.47220454800045,13151
"2014-12-07","CA","Sunday",12,2014,"None","None",1,1,0,4.46082312338223,18773
"2014-12-07","TX","Sunday",12,2014,"None","None",1,1,0,4.4328532974428,12409
"2014-12-07","WI","Sunday",12,2014,"None","None",1,1,0,4.47220454800045,11345
"2014-12-08","CA","Monday",12,2014,"None","None",1,0,1,4.46082312338223,14487
"2014-12-08","TX","Monday",12,2014,"None","None",1,0,1,4.4328532974428,9013
"2014-12-08","WI","Monday",12,2014,"None","None",1,0,1,4.47220454800045,9614
"2014-12-09","CA","Tuesday",12,2014,"None","None",1,1,1,4.46082312338223,14319
"2014-12-09","TX","Tuesday",12,2014,"None","None",1,1,1,4.4328532974428,8872
"2014-12-09","WI","Tuesday",12,2014,"None","None",1,1,1,4.47220454800045,9476
"2014-12-10","CA","Wednesday",12,2014,"None","None",1,0,0,4.46082312338223,15526
"2014-12-10","TX","Wednesday",12,2014,"None","None",1,0,0,4.4328532974428,7899
"2014-12-10","WI","Wednesday",12,2014,"None","None",1,0,0,4.47220454800045,8473
"2014-12-11","CA","Thursday",12,2014,"None","None",0,1,1,4.46082312338223,8585
"2014-12-11","TX","Thursday",12,2014,"None","None",0,1,1,4.4328532974428,8161
"2014-12-11","WI","Thursday",12,2014,"None","None",0,1,1,4.47220454800045,9369
"2014-12-12","CA","Friday",12,2014,"None","None",0,1,1,4.46082312338223,13448
"2014-12-12","TX","Friday",12,2014,"None","None",0,1,1,4.4328532974428,9314
"2014-12-12","WI","Friday",12,2014,"None","None",0,1,1,4.47220454800045,10740
"2014-12-13","CA","Saturday",12,2014,"None","None",0,1,0,4.46038799793068,17179
"2014-12-13","TX","Saturday",12,2014,"None","None",0,1,0,4.43593613445378,11203
"2014-12-13","WI","Saturday",12,2014,"None","None",0,1,0,4.47054710226001,11654
"2014-12-14","CA","Sunday",12,2014,"None","None",0,0,1,4.46038799793068,17834
"2014-12-14","TX","Sunday",12,2014,"None","None",0,0,1,4.43593613445378,12014
"2014-12-14","WI","Sunday",12,2014,"None","None",0,0,1,4.47054710226001,12158
"2014-12-15","CA","Monday",12,2014,"None","None",0,1,1,4.46038799793068,12986
"2014-12-15","TX","Monday",12,2014,"None","None",0,1,1,4.43593613445378,10762
"2014-12-15","WI","Monday",12,2014,"None","None",0,1,1,4.47054710226001,10379
"2014-12-16","CA","Tuesday",12,2014,"None","None",0,0,0,4.46038799793068,12272
"2014-12-16","TX","Tuesday",12,2014,"None","None",0,0,0,4.43593613445378,9121
"2014-12-16","WI","Tuesday",12,2014,"None","None",0,0,0,4.47054710226001,8543
"2014-12-17","CA","Wednesday",12,2014,"None","None",0,0,0,4.46038799793068,12716
"2014-12-17","TX","Wednesday",12,2014,"None","None",0,0,0,4.43593613445378,9384
"2014-12-17","WI","Wednesday",12,2014,"None","None",0,0,0,4.47054710226001,8052
"2014-12-18","CA","Thursday",12,2014,"None","None",0,0,0,4.46038799793068,13501
"2014-12-18","TX","Thursday",12,2014,"None","None",0,0,0,4.43593613445378,10029
"2014-12-18","WI","Thursday",12,2014,"None","None",0,0,0,4.47054710226001,8837
"2014-12-19","CA","Friday",12,2014,"None","None",0,0,0,4.46038799793068,12432
"2014-12-19","TX","Friday",12,2014,"None","None",0,0,0,4.43593613445378,8226
"2014-12-19","WI","Friday",12,2014,"None","None",0,0,0,4.47054710226001,9176
"2014-12-20","CA","Saturday",12,2014,"None","None",0,0,0,4.45743391027297,16757
"2014-12-20","TX","Saturday",12,2014,"None","None",0,0,0,4.43668791946309,10739
"2014-12-20","WI","Saturday",12,2014,"None","None",0,0,0,4.46785267158507,10925
"2014-12-21","CA","Sunday",12,2014,"None","None",0,0,0,4.45743391027297,17815
"2014-12-21","TX","Sunday",12,2014,"None","None",0,0,0,4.43668791946309,10749
"2014-12-21","WI","Sunday",12,2014,"None","None",0,0,0,4.46785267158507,9924
"2014-12-22","CA","Monday",12,2014,"None","None",0,0,0,4.45743391027297,15575
"2014-12-22","TX","Monday",12,2014,"None","None",0,0,0,4.43668791946309,9510
"2014-12-22","WI","Monday",12,2014,"None","None",0,0,0,4.46785267158507,8651
"2014-12-23","CA","Tuesday",12,2014,"None","None",0,0,0,4.45743391027297,15172
"2014-12-23","TX","Tuesday",12,2014,"None","None",0,0,0,4.43668791946309,9724
"2014-12-23","WI","Tuesday",12,2014,"None","None",0,0,0,4.46785267158507,9966
"2014-12-24","CA","Wednesday",12,2014,"Chanukah End","None",0,0,0,4.45743391027297,11485
"2014-12-24","TX","Wednesday",12,2014,"Chanukah End","None",0,0,0,4.43668791946309,9084
"2014-12-24","WI","Wednesday",12,2014,"Chanukah End","None",0,0,0,4.46785267158507,9048
"2014-12-25","CA","Thursday",12,2014,"Christmas","None",0,0,0,4.45743391027297,6
"2014-12-25","TX","Thursday",12,2014,"Christmas","None",0,0,0,4.43668791946309,13
"2014-12-25","WI","Thursday",12,2014,"Christmas","None",0,0,0,4.46785267158507,1
"2014-12-26","CA","Friday",12,2014,"None","None",0,0,0,4.45743391027297,13329
"2014-12-26","TX","Friday",12,2014,"None","None",0,0,0,4.43668791946309,10507
"2014-12-26","WI","Friday",12,2014,"None","None",0,0,0,4.46785267158507,9073
"2014-12-27","CA","Saturday",12,2014,"None","None",0,0,0,4.45620695577501,14550
"2014-12-27","TX","Saturday",12,2014,"None","None",0,0,0,4.43843108831401,9037
"2014-12-27","WI","Saturday",12,2014,"None","None",0,0,0,4.47041021067885,9007
"2014-12-28","CA","Sunday",12,2014,"None","None",0,0,0,4.45620695577501,15122
"2014-12-28","TX","Sunday",12,2014,"None","None",0,0,0,4.43843108831401,8475
"2014-12-28","WI","Sunday",12,2014,"None","None",0,0,0,4.47041021067885,8297
"2014-12-29","CA","Monday",12,2014,"None","None",0,0,0,4.45620695577501,13406
"2014-12-29","TX","Monday",12,2014,"None","None",0,0,0,4.43843108831401,9043
"2014-12-29","WI","Monday",12,2014,"None","None",0,0,0,4.47041021067885,7541
"2014-12-30","CA","Tuesday",12,2014,"None","None",0,0,0,4.45620695577501,12385
"2014-12-30","TX","Tuesday",12,2014,"None","None",0,0,0,4.43843108831401,8981
"2014-12-30","WI","Tuesday",12,2014,"None","None",0,0,0,4.47041021067885,8051
"2014-12-31","CA","Wednesday",12,2014,"None","None",0,0,0,4.45620695577501,13248
"2014-12-31","TX","Wednesday",12,2014,"None","None",0,0,0,4.43843108831401,9329
"2014-12-31","WI","Wednesday",12,2014,"None","None",0,0,0,4.47041021067885,10873
"2015-01-01","CA","Thursday",1,2015,"NewYear","None",1,1,0,4.45620695577501,11169
"2015-01-01","TX","Thursday",1,2015,"NewYear","None",1,1,0,4.43843108831401,7693
"2015-01-01","WI","Thursday",1,2015,"NewYear","None",1,1,0,4.47041021067885,7590
"2015-01-02","CA","Friday",1,2015,"None","None",1,0,1,4.45620695577501,16179
"2015-01-02","TX","Friday",1,2015,"None","None",1,0,1,4.43843108831401,9915
"2015-01-02","WI","Friday",1,2015,"None","None",1,0,1,4.47041021067885,13539
"2015-01-03","CA","Saturday",1,2015,"None","None",1,1,1,4.46099854539232,17410
"2015-01-03","TX","Saturday",1,2015,"None","None",1,1,1,4.44144635908838,10691
"2015-01-03","WI","Saturday",1,2015,"None","None",1,1,1,4.47359470581693,12984
"2015-01-04","CA","Sunday",1,2015,"None","None",1,0,0,4.46099854539232,18465
"2015-01-04","TX","Sunday",1,2015,"None","None",1,0,0,4.44144635908838,10832
"2015-01-04","WI","Sunday",1,2015,"None","None",1,0,0,4.47359470581693,10350
"2015-01-05","CA","Monday",1,2015,"None","None",1,1,1,4.46099854539232,14833
"2015-01-05","TX","Monday",1,2015,"None","None",1,1,1,4.44144635908838,9850
"2015-01-05","WI","Monday",1,2015,"None","None",1,1,1,4.47359470581693,10008
"2015-01-06","CA","Tuesday",1,2015,"None","None",1,1,1,4.46099854539232,12796
"2015-01-06","TX","Tuesday",1,2015,"None","None",1,1,1,4.44144635908838,9508
"2015-01-06","WI","Tuesday",1,2015,"None","None",1,1,1,4.47359470581693,10378
"2015-01-07","CA","Wednesday",1,2015,"OrthodoxChristmas","None",1,1,0,4.46099854539232,12301
"2015-01-07","TX","Wednesday",1,2015,"OrthodoxChristmas","None",1,1,0,4.44144635908838,9413
"2015-01-07","WI","Wednesday",1,2015,"OrthodoxChristmas","None",1,1,0,4.47359470581693,7451
"2015-01-08","CA","Thursday",1,2015,"None","None",1,0,1,4.46099854539232,13088
"2015-01-08","TX","Thursday",1,2015,"None","None",1,0,1,4.44144635908838,7443
"2015-01-08","WI","Thursday",1,2015,"None","None",1,0,1,4.47359470581693,8498
"2015-01-09","CA","Friday",1,2015,"None","None",1,1,1,4.46099854539232,13865
"2015-01-09","TX","Friday",1,2015,"None","None",1,1,1,4.44144635908838,9001
"2015-01-09","WI","Friday",1,2015,"None","None",1,1,1,4.47359470581693,11519
"2015-01-10","CA","Saturday",1,2015,"None","None",1,0,0,4.46110361322286,19244
"2015-01-10","TX","Saturday",1,2015,"None","None",1,0,0,4.44368058640604,11182
"2015-01-10","WI","Saturday",1,2015,"None","None",1,0,0,4.47345842122793,13520
"2015-01-11","CA","Sunday",1,2015,"None","None",0,1,1,4.46110361322286,19921
"2015-01-11","TX","Sunday",1,2015,"None","None",0,1,1,4.44368058640604,12149
"2015-01-11","WI","Sunday",1,2015,"None","None",0,1,1,4.47345842122793,12996
"2015-01-12","CA","Monday",1,2015,"None","None",0,1,1,4.46110361322286,14064
"2015-01-12","TX","Monday",1,2015,"None","None",0,1,1,4.44368058640604,9888
"2015-01-12","WI","Monday",1,2015,"None","None",0,1,1,4.47345842122793,11622
"2015-01-13","CA","Tuesday",1,2015,"None","None",0,1,0,4.46110361322286,12716
"2015-01-13","TX","Tuesday",1,2015,"None","None",0,1,0,4.44368058640604,8701
"2015-01-13","WI","Tuesday",1,2015,"None","None",0,1,0,4.47345842122793,8907
"2015-01-14","CA","Wednesday",1,2015,"None","None",0,0,1,4.46110361322286,12030
"2015-01-14","TX","Wednesday",1,2015,"None","None",0,0,1,4.44368058640604,8240
"2015-01-14","WI","Wednesday",1,2015,"None","None",0,0,1,4.47345842122793,10789
"2015-01-15","CA","Thursday",1,2015,"None","None",0,1,1,4.46110361322286,12442
"2015-01-15","TX","Thursday",1,2015,"None","None",0,1,1,4.44368058640604,9487
"2015-01-15","WI","Thursday",1,2015,"None","None",0,1,1,4.47345842122793,11134
"2015-01-16","CA","Friday",1,2015,"None","None",0,0,0,4.46110361322286,13997
"2015-01-16","TX","Friday",1,2015,"None","None",0,0,0,4.44368058640604,9518
"2015-01-16","WI","Friday",1,2015,"None","None",0,0,0,4.47345842122793,11374
"2015-01-17","CA","Saturday",1,2015,"None","None",0,0,0,4.46152403682237,18674
"2015-01-17","TX","Saturday",1,2015,"None","None",0,0,0,4.4396719858156,12264
"2015-01-17","WI","Saturday",1,2015,"None","None",0,0,0,4.4788440651668,14231
"2015-01-18","CA","Sunday",1,2015,"None","None",0,0,0,4.46152403682237,18195
"2015-01-18","TX","Sunday",1,2015,"None","None",0,0,0,4.4396719858156,12128
"2015-01-18","WI","Sunday",1,2015,"None","None",0,0,0,4.4788440651668,10401
"2015-01-19","CA","Monday",1,2015,"MartinLutherKingDay","None",0,0,0,4.46152403682237,15535
"2015-01-19","TX","Monday",1,2015,"MartinLutherKingDay","None",0,0,0,4.4396719858156,10114
"2015-01-19","WI","Monday",1,2015,"MartinLutherKingDay","None",0,0,0,4.4788440651668,8763
"2015-01-20","CA","Tuesday",1,2015,"None","None",0,0,0,4.46152403682237,12589
"2015-01-20","TX","Tuesday",1,2015,"None","None",0,0,0,4.4396719858156,8267
"2015-01-20","WI","Tuesday",1,2015,"None","None",0,0,0,4.4788440651668,7507
"2015-01-21","CA","Wednesday",1,2015,"None","None",0,0,0,4.46152403682237,12301
"2015-01-21","TX","Wednesday",1,2015,"None","None",0,0,0,4.4396719858156,8293
"2015-01-21","WI","Wednesday",1,2015,"None","None",0,0,0,4.4788440651668,7515
"2015-01-22","CA","Thursday",1,2015,"None","None",0,0,0,4.46152403682237,11648
"2015-01-22","TX","Thursday",1,2015,"None","None",0,0,0,4.4396719858156,6628
"2015-01-22","WI","Thursday",1,2015,"None","None",0,0,0,4.4788440651668,7519
"2015-01-23","CA","Friday",1,2015,"None","None",0,0,0,4.46152403682237,13725
"2015-01-23","TX","Friday",1,2015,"None","None",0,0,0,4.4396719858156,9275
"2015-01-23","WI","Friday",1,2015,"None","None",0,0,0,4.4788440651668,9221
"2015-01-24","CA","Saturday",1,2015,"None","None",0,0,0,4.46052927161334,18319
"2015-01-24","TX","Saturday",1,2015,"None","None",0,0,0,4.44031312237221,11422
"2015-01-24","WI","Saturday",1,2015,"None","None",0,0,0,4.4738957734012,12440
"2015-01-25","CA","Sunday",1,2015,"None","None",0,0,0,4.46052927161334,19578
"2015-01-25","TX","Sunday",1,2015,"None","None",0,0,0,4.44031312237221,12055
"2015-01-25","WI","Sunday",1,2015,"None","None",0,0,0,4.4738957734012,10990
"2015-01-26","CA","Monday",1,2015,"None","None",0,0,0,4.46052927161334,13130
"2015-01-26","TX","Monday",1,2015,"None","None",0,0,0,4.44031312237221,9055
"2015-01-26","WI","Monday",1,2015,"None","None",0,0,0,4.4738957734012,8173
"2015-01-27","CA","Tuesday",1,2015,"None","None",0,0,0,4.46052927161334,11859
"2015-01-27","TX","Tuesday",1,2015,"None","None",0,0,0,4.44031312237221,8109
"2015-01-27","WI","Tuesday",1,2015,"None","None",0,0,0,4.4738957734012,7905
"2015-01-28","CA","Wednesday",1,2015,"None","None",0,0,0,4.46052927161334,11825
"2015-01-28","TX","Wednesday",1,2015,"None","None",0,0,0,4.44031312237221,8089
"2015-01-28","WI","Wednesday",1,2015,"None","None",0,0,0,4.4738957734012,8190
"2015-01-29","CA","Thursday",1,2015,"None","None",0,0,0,4.46052927161334,12022
"2015-01-29","TX","Thursday",1,2015,"None","None",0,0,0,4.44031312237221,8263
"2015-01-29","WI","Thursday",1,2015,"None","None",0,0,0,4.4738957734012,7940
"2015-01-30","CA","Friday",1,2015,"None","None",0,0,0,4.46052927161334,14540
"2015-01-30","TX","Friday",1,2015,"None","None",0,0,0,4.44031312237221,10314
"2015-01-30","WI","Friday",1,2015,"None","None",0,0,0,4.4738957734012,12586
"2015-01-31","CA","Saturday",1,2015,"None","None",0,0,0,4.46123692935476,19825
"2015-01-31","TX","Saturday",1,2015,"None","None",0,0,0,4.44192065421594,12998
"2015-01-31","WI","Saturday",1,2015,"None","None",0,0,0,4.47733451210078,18005
"2015-02-01","CA","Sunday",2,2015,"SuperBowl","None",1,1,0,4.46123692935476,19519
"2015-02-01","TX","Sunday",2,2015,"SuperBowl","None",1,1,0,4.44192065421594,13986
"2015-02-01","WI","Sunday",2,2015,"SuperBowl","None",1,1,0,4.47733451210078,6880
"2015-02-02","CA","Monday",2,2015,"None","None",1,0,1,4.46123692935476,14603
"2015-02-02","TX","Monday",2,2015,"None","None",1,0,1,4.44192065421594,9615
"2015-02-02","WI","Monday",2,2015,"None","None",1,0,1,4.47733451210078,10788
"2015-02-03","CA","Tuesday",2,2015,"None","None",1,1,1,4.46123692935476,14462
"2015-02-03","TX","Tuesday",2,2015,"None","None",1,1,1,4.44192065421594,10063
"2015-02-03","WI","Tuesday",2,2015,"None","None",1,1,1,4.47733451210078,12880
"2015-02-04","CA","Wednesday",2,2015,"None","None",1,0,0,4.46123692935476,13677
"2015-02-04","TX","Wednesday",2,2015,"None","None",1,0,0,4.44192065421594,9884
"2015-02-04","WI","Wednesday",2,2015,"None","None",1,0,0,4.47733451210078,10431
"2015-02-05","CA","Thursday",2,2015,"None","None",1,1,1,4.46123692935476,14260
"2015-02-05","TX","Thursday",2,2015,"None","None",1,1,1,4.44192065421594,9173
"2015-02-05","WI","Thursday",2,2015,"None","None",1,1,1,4.47733451210078,11214
"2015-02-06","CA","Friday",2,2015,"None","None",1,1,1,4.46123692935476,12985
"2015-02-06","TX","Friday",2,2015,"None","None",1,1,1,4.44192065421594,10770
"2015-02-06","WI","Friday",2,2015,"None","None",1,1,1,4.47733451210078,13054
"2015-02-07","CA","Saturday",2,2015,"None","None",1,1,0,4.46682520808561,21744
"2015-02-07","TX","Saturday",2,2015,"None","None",1,1,0,4.44820892226148,13495
"2015-02-07","WI","Saturday",2,2015,"None","None",1,1,0,4.48267557420495,15597
"2015-02-08","CA","Sunday",2,2015,"None","None",1,0,1,4.46682520808561,20343
"2015-02-08","TX","Sunday",2,2015,"None","None",1,0,1,4.44820892226148,13932
"2015-02-08","WI","Sunday",2,2015,"None","None",1,0,1,4.48267557420495,15444
"2015-02-09","CA","Monday",2,2015,"None","None",1,1,1,4.46682520808561,16576
"2015-02-09","TX","Monday",2,2015,"None","None",1,1,1,4.44820892226148,11460
"2015-02-09","WI","Monday",2,2015,"None","None",1,1,1,4.48267557420495,11134
"2015-02-10","CA","Tuesday",2,2015,"None","None",1,0,0,4.46682520808561,15419
"2015-02-10","TX","Tuesday",2,2015,"None","None",1,0,0,4.44820892226148,9913
"2015-02-10","WI","Tuesday",2,2015,"None","None",1,0,0,4.48267557420495,10132
"2015-02-11","CA","Wednesday",2,2015,"None","None",0,1,1,4.46682520808561,13858
"2015-02-11","TX","Wednesday",2,2015,"None","None",0,1,1,4.44820892226148,10665
"2015-02-11","WI","Wednesday",2,2015,"None","None",0,1,1,4.48267557420495,11178
"2015-02-12","CA","Thursday",2,2015,"None","None",0,1,1,4.46682520808561,14811
"2015-02-12","TX","Thursday",2,2015,"None","None",0,1,1,4.44820892226148,11419
"2015-02-12","WI","Thursday",2,2015,"None","None",0,1,1,4.48267557420495,12340
"2015-02-13","CA","Friday",2,2015,"None","None",0,1,0,4.46682520808561,13954
"2015-02-13","TX","Friday",2,2015,"None","None",0,1,0,4.44820892226148,11171
"2015-02-13","WI","Friday",2,2015,"None","None",0,1,0,4.48267557420495,11811
"2015-02-14","CA","Saturday",2,2015,"ValentinesDay","None",0,0,1,4.4704513064133,16024
"2015-02-14","TX","Saturday",2,2015,"ValentinesDay","None",0,0,1,4.43948036187114,11735
"2015-02-14","WI","Saturday",2,2015,"ValentinesDay","None",0,0,1,4.48761368653422,13855
"2015-02-15","CA","Sunday",2,2015,"None","None",0,1,1,4.4704513064133,16634
"2015-02-15","TX","Sunday",2,2015,"None","None",0,1,1,4.43948036187114,13564
